"age","friends","days_active","hours_active","likes","posts","cluster_name","id","sex","name","date_of_birth","post_text","city","state","relationship_status","education","groups_joined","pages_liked","primary_device","last_active_hours_ago","events_responded","notification_setting","privacy_setting","account_age_years","photos_uploaded","comments_30days"
28.5184909262306,470,30,51,1166,28,"Young Active",839,"M","Nicholas Johnson","1996-08-12","Need recommendations for dealing with cheap travel. Help appreciated! 💯 #motivation","Chicago","IL","Single","Some College",15,57,"Mobile (iOS)",1.7,4,"All notifications","Friends only",9.8,419,33
26.9849711760287,365,16,16,730,15,"Young Adult Active",840,"M","Anthony Adams","1997-05-27","Learned something new about career growth today that blew my mind! #family","Houston","TX","In a relationship","High School",7,106,"Mobile (iOS)",0.1,7,"Important notifications only","Friends only",12.8,407,55
60.4467520620734,49,15,0,116,6,"Senior Light",841,"F","Cynthia Robinson","1964-05-15","Does anyone else struggle with travel destinations or is it just me?","Miami","FL","Married","High School",6,57,"Desktop (Mac)",3,1,"Minimal notifications","Friends only",9.1,87,30
33.6874731860995,278,19,35,678,17,"Young Adult Active",842,"F","Maria Ramirez","1991-06-16","So frustrated with fitness goals right now. Need advice! 😀👏❤️","Portland","OR","Single","Bachelor's Degree",8,107,"Mobile (Android)",1.8,7,"Important notifications only","Only me",11.9,501,48
52.2981027771411,61,10,16,101,3,"Senior Light",843,"F","Rebecca Rodriguez","1972-07-06","Has anyone tried the new approach to travel destinations? Worth it?","San Diego","CA","Married","High School",6,30,"Desktop (Windows)",11.1,2,"Minimal notifications","Friends only",3.6,82,29
56.551838536756,89,5,0,25,5,"Senior Light",844,"M","Nicholas Garcia","1968-07-08","Feeling conflicted about grandchildren. Thoughts?","Fort Worth","TX","Married","Master's Degree",5,60,"Mobile (Android)",12.4,3,"Important notifications only","Friends only",5.2,169,8
29.2989673010472,329,25,59,1346,38,"Young Active",845,"M","Anthony White","1995-10-08","Can't believe it's been a year since I started graduation! #love","Miami","FL","It's complicated","Graduate School",11,259,"Mobile (iOS)",5,8,"All notifications","Friends of friends",7.3,348,92
58.1174012966211,59,10,1,142,4,"Senior Light",846,"F","Emily Wright","1967-01-17","Need recommendations for dealing with healthcare. Help appreciated!","New York","NY","Widowed","Bachelor's Degree",7,42,"Desktop (Mac)",1.4,4,"All notifications","Friends only",3.7,146,7
27.3245826484739,235,21,16,270,6,"Middle-aged Moderate",847,"F","Mary Thompson","1997-01-05","Thinking about changing my approach to college savings. Any advice?","San Diego","CA","Married","High School",12,95,"Mobile (Android)",0.7,2,"No notifications","Friends only",13.2,476,46
55.710953856914,96,5,6,27,2,"Senior Light",848,"F","Brenda Lopez","1968-10-15","Feeling conflicted about community volunteering. Thoughts? 💯","Charlotte","NC","Widowed","Some College",5,90,"Desktop (Windows)",4.1,2,"All notifications","Friends only",3.3,176,35
29.0801320346308,468,19,75,1168,25,"Young Active",849,"F","Mary Johnson","1995-07-06","Feeling conflicted about first job. Thoughts? 🎉🔥❤️ #love #life","New York","NY","Single","Some College",8,152,"Mobile (iOS)",0.8,7,"All notifications","Friends only",7.7,462,68
57.8670554538711,1,3,0,0,7,"Senior Light",850,"F","Emma Nguyen","1966-11-22","Does anyone else struggle with downsizing homes or is it just me? 🔥","San Diego","CA","Divorced","High School",5,28,"Multiple devices",7,3,"Minimal notifications","Friends only",4.5,328,22
57.9768157997916,91,9,12,0,0,"Senior Light",851,"F","Cynthia Hernandez","1966-09-15","Does anyone else struggle with retirement planning or is it just me?","Seattle","WA","Married","Master's Degree",0,7,"Desktop (Windows)",1,2,"Important notifications only","Friends only",8.8,172,7
59.2711538786876,74,9,0,0,2,"Senior Light",852,"M","Steven Smith","1965-11-04","Celebrating a milestone with downsizing homes today! #blessed","Phoenix","AZ","Widowed","Master's Degree",3,36,"Mobile (iOS)",6.3,3,"Minimal notifications","Friends only",10.4,150,3
33.5973318403368,301,19,29,899,20,"Young Adult Active",853,"F","Elizabeth Roberts","1990-08-21","Just discovered an amazing resource for first home! Game changer! 🙌 #amazing","Philadelphia","PA","Divorced","Bachelor's Degree",12,157,"Desktop (Mac)",2.5,5,"All notifications","Friends only",7.5,591,91
22.5445462389034,495,25,68,1227,27,"Young Active",854,"F","Heather Perez","2001-10-25","So proud of what I've accomplished with dating apps this year.","San Diego","CA","Single","High School",17,129,"Mobile (iOS)",12.4,10,"Minimal notifications","Friends only",8.9,724,124
42.3797921920925,272,14,7,479,11,"Middle-aged Moderate",855,"F","Michelle Mitchell","1982-07-31","Just discovered an amazing resource for cooking! Game changer!","Chicago","IL","Married","Master's Degree",8,76,"Multiple devices",6,7,"All notifications","Friends of friends",13.8,186,60
32.8657683402634,287,18,30,658,16,"Young Adult Active",856,"M","Frank Williams","1991-05-31","Learned something new about new gadgets today that blew my mind! #family","Atlanta","GA","Married","Associate's Degree",10,163,"Desktop (Windows)",3.1,5,"All notifications","Friends only",7.7,467,32
54.9057021114218,50,17,15,102,5,"Senior Light",857,"F","Melissa Torres","1969-09-14","Thinking about changing my approach to retirement planning. Any advice? 🙌😊","Seattle","WA","Widowed","Bachelor's Degree",6,24,"Mobile (Android)",8.6,3,"Important notifications only","Friends only",9.7,129,34
24.6906388278182,438,25,59,1080,39,"Young Active",858,"M","Benjamin Williams","2000-05-28","Looking for friends who are into fashion trends. Let's connect! 👍 #love","Atlanta","GA","Single","Some College",10,67,"Mobile (Android)",2.9,5,"All notifications","Public",6,559,114
27.3084744919777,339,25,56,811,18,"Young Adult Active",859,"M","John Hernandez","1997-03-27","Just discovered an amazing resource for side hustles! Game changer!","Indianapolis","IN","Single","Bachelor's Degree",12,127,"Multiple devices",0.3,7,"All notifications","Only me",7.5,352,42
27.0847736305538,444,30,87,1255,33,"Young Active",860,"F","Maria Flores","1997-11-01","Has anyone tried the new approach to entry-level jobs? Worth it?","Denver","CO","Single","Associate's Degree",15,127,"Mobile (iOS)",3.7,7,"Important notifications only","Friends of friends",8.5,456,84
52.4586167193488,59,3,7,130,0,"Senior Light",861,"F","Samantha Young","1971-12-19","Learned something new about retirement planning today that blew my mind!","Austin","TX","Widowed","Bachelor's Degree",11,55,"Multiple devices",0,1,"Minimal notifications","Only me",3.8,156,30
32.6958496388374,447,24,68,1231,29,"Young Active",862,"M","Justin Taylor","1991-07-05","Finally took the plunge with fashion trends after months of hesitation.","New York","NY","In a relationship","Some College",14,44,"Mobile (iOS)",0.5,6,"All notifications","Custom",7.2,548,40
36.73009044298,368,20,41,907,18,"Young Adult Active",863,"M","David Nelson","1988-06-09","Finally took the plunge with DIY projects after months of hesitation. #fun #happy","Los Angeles","CA","Married","Master's Degree",8,92,"Mobile (iOS)",2.6,7,"All notifications","Friends only",7,603,46
20.7857211124924,404,30,54,1203,33,"Young Active",864,"M","Joshua Sanchez","2003-07-28","So proud of what I've accomplished with music festivals this year. ✨💯❤️ #instagood","Chicago","IL","Single","Bachelor's Degree",15,202,"Mobile (iOS)",2.3,6,"All notifications","Public",6.2,485,15
26.6506288609617,284,19,33,696,20,"Young Adult Active",865,"F","Elizabeth Miller","1997-09-04","Finally took the plunge with urban living after months of hesitation. #motivation #style","San Antonio","TX","It's complicated","High School",9,70,"Mobile (Android)",3.2,7,"All notifications","Friends of friends",6.3,478,23
20.4575627592694,397,26,71,1389,30,"Young Active",866,"M","Scott Taylor","2004-01-12","Celebrating a milestone with graduation today! #blessed ❤️😀 #happy","Boston","MA","Single","Some College",9,171,"Mobile (Android)",0.6,6,"Minimal notifications","Friends of friends",6.4,643,88
39.3172967910115,312,16,27,524,21,"Middle-aged Moderate",867,"M","Edward Martinez","1985-03-14","Has anyone tried the new approach to car maintenance? Worth it? 👏😀","Indianapolis","IN","Married","High School",3,98,"Mobile (Android)",7.7,5,"All notifications","Friends only",9.1,49,38
57.4948101835437,56,9,10,102,3,"Senior Light",868,"M","Paul Carter","1967-02-23","So frustrated with community volunteering right now. Need advice! 🙌🔥","Phoenix","AZ","Single","High School",4,12,"Desktop (Windows)",25.2,1,"Minimal notifications","Friends only",12,94,0
25.563192234082,495,22,69,1185,31,"Young Active",869,"M","Nicholas Harris","1999-03-13","Just discovered an amazing resource for first job! Game changer! ❤️💯","Columbus","OH","Single","Some College",11,201,"Multiple devices",1.4,8,"All notifications","Custom",6,252,94
30.6239121845286,202,25,9,525,12,"Middle-aged Moderate",870,"F","Sharon Gonzalez","1993-08-22","Feeling conflicted about parent-teacher meetings. Thoughts? 😀👏","San Diego","CA","Married","Bachelor's Degree",5,100,"Desktop (Mac)",9.5,4,"Important notifications only","Friends only",10.3,290,46
25.7927335722916,441,20,49,1185,28,"Young Active",871,"M","Jacob Sanchez","1998-10-28","Looking for a group in the area interested in roommate issues. Anyone? 👏💯✨ #life","San Francisco","CA","Single","Some College",5,175,"Mobile (iOS)",2.5,9,"All notifications","Public",7.5,856,96
25.07781335632,432,24,62,1130,34,"Young Active",872,"M","Andrew Harris","1999-12-17","Need recommendations for dealing with fashion trends. Help appreciated!","Philadelphia","PA","In a relationship","Some College",13,138,"Mobile (Android)",9.9,5,"Important notifications only","Friends only",8.2,718,70
21.9969826936993,260,22,45,865,24,"Young Adult Active",873,"M","Jerry Gonzalez","2002-10-26","Just finished child-free lifestyle! Can't believe how much I enjoyed it.","Houston","TX","Married","Associate's Degree",10,106,"Mobile (Android)",2.7,7,"Important notifications only","Only me",6.4,309,57
61.3798654458498,147,10,17,141,14,"Senior Light",874,"F","Carol Young","1963-06-22","Finally took the plunge with book clubs after months of hesitation. 😀😊","Phoenix","AZ","Widowed","Some College",7,60,"Mobile (iOS)",13.3,2,"Important notifications only","Only me",7.2,35,0
40.2747631993545,231,10,35,438,13,"Middle-aged Moderate",875,"F","Debra Rivera","1984-10-27","Just finished family vacations! Can't believe how much I enjoyed it. 👏😊🔥","San Jose","CA","Married","High School",13,161,"Desktop (Windows)",2.4,3,"All notifications","Public",13.9,276,21
23.8471332265137,452,24,62,1013,31,"Young Active",876,"F","Ashley Lee","2000-06-07","Looking for a group in the area interested in social activism. Anyone?","Nashville","TN","Single","Some College",15,109,"Mobile (Android)",3.1,9,"Important notifications only","Public",6.8,638,81
39.9339185469805,145,9,9,444,14,"Middle-aged Moderate",877,"M","Matthew Mitchell","1984-07-16","So frustrated with health insurance right now. Need advice!","Austin","TX","Married","Master's Degree",8,109,"Mobile (iOS)",1.7,5,"All notifications","Public",12.3,222,43
61.9247459801116,56,12,0,187,13,"Senior Light",878,"M","Thomas Johnson","1962-11-26","Need recommendations for dealing with reunion events. Help appreciated! 👏","San Jose","CA","Divorced","High School",5,67,"Multiple devices",4.4,2,"Important notifications only","Friends of friends",4,97,43
31.7336185850062,348,16,30,865,17,"Young Adult Active",879,"F","Sarah Thompson","1993-02-26","Looking for a group in the area interested in professional networking. Anyone?","Jacksonville","FL","In a relationship","Bachelor's Degree",8,193,"Mobile (iOS)",4.5,3,"Minimal notifications","Public",6.3,358,64
22.8419361971069,400,20,74,1073,30,"Young Active",880,"F","Patricia Wright","2001-09-14","Question for those experienced with first job: how do you handle...? 🔥💯","Los Angeles","CA","Married","High School",12,149,"Mobile (iOS)",3.5,9,"All notifications","Only me",8.9,466,79
65.7508901966435,51,8,9,301,4,"Senior Light",881,"M","Jeffrey Hernandez","1959-01-10","Best decision ever was getting involved with book clubs! ❤️😊✨","Miami","FL","Divorced","High School",5,55,"Mobile (Android)",4,3,"Important notifications only","Friends only",8.2,152,26
29.8173390355606,339,15,55,693,16,"Young Adult Active",882,"F","Jennifer Mitchell","1994-07-12","Learned something new about outdoor activities today that blew my mind!","Portland","OR","In a relationship","Bachelor's Degree",11,82,"Desktop (Mac)",1.2,4,"Minimal notifications","Friends only",9.6,516,44
39.3209928913172,219,16,13,439,13,"Middle-aged Moderate",883,"F","Elizabeth Carter","1985-01-20","Does anyone else struggle with college savings or is it just me?","Fort Worth","TX","Widowed","Bachelor's Degree",6,108,"Desktop (Windows)",2.6,3,"All notifications","Friends only",14.7,375,35
34.7230902282226,270,18,39,818,14,"Young Adult Active",884,"F","Heather King","1989-11-22","Looking for friends who are into first home. Let's connect!","New York","NY","Divorced","Bachelor's Degree",8,121,"Tablet",7,7,"Important notifications only","Public",6.6,509,26
44.9602068083503,283,12,26,542,7,"Middle-aged Moderate",885,"F","Elizabeth Robinson","1979-05-15","Anyone have recommendations for parent-teacher meetings? Looking for something new.","Nashville","TN","Married","Master's Degree",10,142,"Tablet",1.9,3,"Important notifications only","Public",14.8,568,56
56.4966512251555,20,2,9,148,4,"Senior Light",886,"F","Betty Robinson","1967-10-14","So proud of what I've accomplished with retirement planning this year.","San Francisco","CA","Divorced","Some College",5,49,"Desktop (Windows)",1.1,1,"No notifications","Friends only",11,0,38
20.044706640827,521,15,48,1141,37,"Young Active",887,"F","Sharon King","2004-06-15","Learned something new about new technology today that blew my mind! #amazing","Fort Worth","TX","Single","High School",9,154,"Desktop (Mac)",0.1,12,"All notifications","Friends only",6.6,315,112
26.4719097367059,341,24,25,625,23,"Young Adult Active",888,"F","Cynthia Adams","1997-12-30","Just finished DIY projects! Can't believe how much I enjoyed it.","Dallas","TX","In a relationship","Graduate School",12,88,"Tablet",2.7,5,"Important notifications only","Custom",10,301,0
19.1211205333589,345,30,36,1094,39,"Young Active",889,"F","Mary Campbell","2005-04-27","Question for those experienced with internships: how do you handle...?","San Diego","CA","Single","Some College",10,109,"Mobile (iOS)",0.9,9,"All notifications","Custom",5.7,334,28
31.0940152412984,216,20,27,526,8,"Middle-aged Moderate",890,"M","Gary Wilson","1993-05-21","Has anyone tried the new approach to college savings? Worth it? ✨😀","Chicago","IL","Married","Bachelor's Degree",7,127,"Mobile (Android)",2.9,6,"No notifications","Friends only",9,548,24
